"Sex","Age_bin_idx",".chain",".iteration",".draw","variable","value"
"F",14,2,96,396,"logit_rho",-1.89482
"F",14,2,97,397,"logit_rho",-1.79992
"F",14,2,98,398,"logit_rho",-2.16858
"F",14,2,99,399,"logit_rho",-2.09224
"F",14,2,100,400,"logit_rho",-2.51106
"F",14,2,101,401,"logit_rho",-2.53308
"F",14,2,102,402,"logit_rho",-2.50272
"F",14,2,103,403,"logit_rho",-2.17755
"F",14,2,104,404,"logit_rho",-2.05173
"F",14,2,105,405,"logit_rho",-2.25142
"F",14,2,106,406,"logit_rho",-2.58524
"F",14,2,107,407,"logit_rho",-2.53577
"F",14,2,108,408,"logit_rho",-2.27458
"F",14,2,109,409,"logit_rho",-2.5388
"F",14,2,110,410,"logit_rho",-2.79683
"F",14,2,111,411,"logit_rho",-2.6353
"F",14,2,112,412,"logit_rho",-2.53819
"F",14,2,113,413,"logit_rho",-2.45347
"F",14,2,114,414,"logit_rho",-2.34647
"F",14,2,115,415,"logit_rho",-2.57184
"F",14,2,116,416,"logit_rho",-2.20353
"F",14,2,117,417,"logit_rho",-2.11007
"F",14,2,118,418,"logit_rho",-2.2621
"F",14,2,119,419,"logit_rho",-2.56056
"F",14,2,120,420,"logit_rho",-2.26733
"F",14,2,121,421,"logit_rho",-1.80318
"F",14,2,122,422,"logit_rho",-2.16414
"F",14,2,123,423,"logit_rho",-2.21171
"F",14,2,124,424,"logit_rho",-2.60667
"F",14,2,125,425,"logit_rho",-2.49375
"F",14,2,126,426,"logit_rho",-2.1362
"F",14,2,127,427,"logit_rho",-1.57873
"F",14,2,128,428,"logit_rho",-2.04596
"F",14,2,129,429,"logit_rho",-2.33986
"F",14,2,130,430,"logit_rho",-2.05418
"F",14,2,131,431,"logit_rho",-2.23141
"F",14,2,132,432,"logit_rho",-2.67429
"F",14,2,133,433,"logit_rho",-2.23936
"F",14,2,134,434,"logit_rho",-2.07459
"F",14,2,135,435,"logit_rho",-2.05601
"F",14,2,136,436,"logit_rho",-1.81556
"F",14,2,137,437,"logit_rho",-2.10907
"F",14,2,138,438,"logit_rho",-2.13512
"F",14,2,139,439,"logit_rho",-1.89837
"F",14,2,140,440,"logit_rho",-1.85858
"F",14,2,141,441,"logit_rho",-2.15633
"F",14,2,142,442,"logit_rho",-2.14855
"F",14,2,143,443,"logit_rho",-2.08582
"F",14,2,144,444,"logit_rho",-2.32474
"F",14,2,145,445,"logit_rho",-2.05072
"F",14,2,146,446,"logit_rho",-1.95196
"F",14,2,147,447,"logit_rho",-2.27902
"F",14,2,148,448,"logit_rho",-2.34345
"F",14,2,149,449,"logit_rho",-2.4673
"F",14,2,150,450,"logit_rho",-2.6375
"F",14,2,151,451,"logit_rho",-2.38679
"F",14,2,152,452,"logit_rho",-2.06092
"F",14,2,153,453,"logit_rho",-2.2365
"F",14,2,154,454,"logit_rho",-2.57524
"F",14,2,155,455,"logit_rho",-2.21322
"F",14,2,156,456,"logit_rho",-2.14121
"F",14,2,157,457,"logit_rho",-2.19316
"F",14,2,158,458,"logit_rho",-2.25437
"F",14,2,159,459,"logit_rho",-2.21044
"F",14,2,160,460,"logit_rho",-2.37903
"F",14,2,161,461,"logit_rho",-2.35765
"F",14,2,162,462,"logit_rho",-2.54515
"F",14,2,163,463,"logit_rho",-1.98281
"F",14,2,164,464,"logit_rho",-2.16156
"F",14,2,165,465,"logit_rho",-2.37015
"F",14,2,166,466,"logit_rho",-2.08939
"F",14,2,167,467,"logit_rho",-1.90858
"F",14,2,168,468,"logit_rho",-1.73572
"F",14,2,169,469,"logit_rho",-1.90422
"F",14,2,170,470,"logit_rho",-1.96535
"F",14,2,171,471,"logit_rho",-1.86086
"F",14,2,172,472,"logit_rho",-1.97558
"F",14,2,173,473,"logit_rho",-2.08025
"F",14,2,174,474,"logit_rho",-2.24084
"F",14,2,175,475,"logit_rho",-2.4891
"F",14,2,176,476,"logit_rho",-2.49277
"F",14,2,177,477,"logit_rho",-2.41663
"F",14,2,178,478,"logit_rho",-2.05859
"F",14,2,179,479,"logit_rho",-2.41594
"F",14,2,180,480,"logit_rho",-2.40147
"F",14,2,181,481,"logit_rho",-2.31803
"F",14,2,182,482,"logit_rho",-2.56134
"F",14,2,183,483,"logit_rho",-2.33373
"F",14,2,184,484,"logit_rho",-2.43499
"F",14,2,185,485,"logit_rho",-2.21578
"F",14,2,186,486,"logit_rho",-2.2958
"F",14,2,187,487,"logit_rho",-2.09088
"F",14,2,188,488,"logit_rho",-2.51204
"F",14,2,189,489,"logit_rho",-2.5513
"F",14,2,190,490,"logit_rho",-2.43984
"F",14,2,191,491,"logit_rho",-2.38606
"F",14,2,192,492,"logit_rho",-2.30104
"F",14,2,193,493,"logit_rho",-1.94582
"F",14,2,194,494,"logit_rho",-2.26325
"F",14,2,195,495,"logit_rho",-2.09723
"F",14,2,196,496,"logit_rho",-2.22996
"F",14,2,197,497,"logit_rho",-2.13733
"F",14,2,198,498,"logit_rho",-2.22723
"F",14,2,199,499,"logit_rho",-2.13492
"F",14,2,200,500,"logit_rho",-2.40554
"F",14,2,201,501,"logit_rho",-2.24379
"F",14,2,202,502,"logit_rho",-2.53949
"F",14,2,203,503,"logit_rho",-2.60704
"F",14,2,204,504,"logit_rho",-2.55099
"F",14,2,205,505,"logit_rho",-2.01049
"F",14,2,206,506,"logit_rho",-1.87741
"F",14,2,207,507,"logit_rho",-2.21548
"F",14,2,208,508,"logit_rho",-2.50272
"F",14,2,209,509,"logit_rho",-2.42288
"F",14,2,210,510,"logit_rho",-2.55221
"F",14,2,211,511,"logit_rho",-2.29836
"F",14,2,212,512,"logit_rho",-2.4625
"F",14,2,213,513,"logit_rho",-2.44822
"F",14,2,214,514,"logit_rho",-2.37014
"F",14,2,215,515,"logit_rho",-1.96568
"F",14,2,216,516,"logit_rho",-2.24646
"F",14,2,217,517,"logit_rho",-2.28257
"F",14,2,218,518,"logit_rho",-2.29712
"F",14,2,219,519,"logit_rho",-2.0688
"F",14,2,220,520,"logit_rho",-2.19702
"F",14,2,221,521,"logit_rho",-2.06046
"F",14,2,222,522,"logit_rho",-2.22931
"F",14,2,223,523,"logit_rho",-2.12197
"F",14,2,224,524,"logit_rho",-2.14177
"F",14,2,225,525,"logit_rho",-2.12568
"F",14,2,226,526,"logit_rho",-2.11439
"F",14,2,227,527,"logit_rho",-2.34821
"F",14,2,228,528,"logit_rho",-2.34338
"F",14,2,229,529,"logit_rho",-2.46347
"F",14,2,230,530,"logit_rho",-2.68368
"F",14,2,231,531,"logit_rho",-2.22368
"F",14,2,232,532,"logit_rho",-2.21892
"F",14,2,233,533,"logit_rho",-2.55072
"F",14,2,234,534,"logit_rho",-2.70862
"F",14,2,235,535,"logit_rho",-2.62863
"F",14,2,236,536,"logit_rho",-2.48601
"F",14,2,237,537,"logit_rho",-2.37313
"F",14,2,238,538,"logit_rho",-2.38672
"F",14,2,239,539,"logit_rho",-2.61327
"F",14,2,240,540,"logit_rho",-2.43082
"F",14,2,241,541,"logit_rho",-2.20499
"F",14,2,242,542,"logit_rho",-1.96807
"F",14,2,243,543,"logit_rho",-2.0781
"F",14,2,244,544,"logit_rho",-2.38905
"F",14,2,245,545,"logit_rho",-2.45859
"F",14,2,246,546,"logit_rho",-2.25082
"F",14,2,247,547,"logit_rho",-2.3249
"F",14,2,248,548,"logit_rho",-2.65494
"F",14,2,249,549,"logit_rho",-2.36098
"F",14,2,250,550,"logit_rho",-2.33486
"F",14,2,251,551,"logit_rho",-2.36381
"F",14,2,252,552,"logit_rho",-2.13558
"F",14,2,253,553,"logit_rho",-2.53179
"F",14,2,254,554,"logit_rho",-2.42131
"F",14,2,255,555,"logit_rho",-2.38344
"F",14,2,256,556,"logit_rho",-2.45784
"F",14,2,257,557,"logit_rho",-2.57928
"F",14,2,258,558,"logit_rho",-2.75428
"F",14,2,259,559,"logit_rho",-2.59551
"F",14,2,260,560,"logit_rho",-2.46146
"F",14,2,261,561,"logit_rho",-2.34593
"F",14,2,262,562,"logit_rho",-2.00688
"F",14,2,263,563,"logit_rho",-2.24298
"F",14,2,264,564,"logit_rho",-2.29888
"F",14,2,265,565,"logit_rho",-2.06389
"F",14,2,266,566,"logit_rho",-2.2168
"F",14,2,267,567,"logit_rho",-2.08339
"F",14,2,268,568,"logit_rho",-2.4444
"F",14,2,269,569,"logit_rho",-2.34525
"F",14,2,270,570,"logit_rho",-2.36668
"F",14,2,271,571,"logit_rho",-2.71043
"F",14,2,272,572,"logit_rho",-2.68602
"F",14,2,273,573,"logit_rho",-2.44066
"F",14,2,274,574,"logit_rho",-2.5157
"F",14,2,275,575,"logit_rho",-2.40343
"F",14,2,276,576,"logit_rho",-2.68604
"F",14,2,277,577,"logit_rho",-2.33506
"F",14,2,278,578,"logit_rho",-2.32976
"F",14,2,279,579,"logit_rho",-2.15238
"F",14,2,280,580,"logit_rho",-2.23244
"F",14,2,281,581,"logit_rho",-2.08089
"F",14,2,282,582,"logit_rho",-2.1062
"F",14,2,283,583,"logit_rho",-2.34022
"F",14,2,284,584,"logit_rho",-2.24871
"F",14,2,285,585,"logit_rho",-2.55589
"F",14,2,286,586,"logit_rho",-2.19479
"F",14,2,287,587,"logit_rho",-2.23286
"F",14,2,288,588,"logit_rho",-2.12806
"F",14,2,289,589,"logit_rho",-2.22488
"F",14,2,290,590,"logit_rho",-2.21298
"F",14,2,291,591,"logit_rho",-2.3461
"F",14,2,292,592,"logit_rho",-2.40642
"F",14,2,293,593,"logit_rho",-2.40984
"F",14,2,294,594,"logit_rho",-2.36272
"F",14,2,295,595,"logit_rho",-2.31806
"F",14,2,296,596,"logit_rho",-2.10113
"F",14,2,297,597,"logit_rho",-2.14523
"F",14,2,298,598,"logit_rho",-2.35365
"F",14,2,299,599,"logit_rho",-2.19902
"F",14,2,300,600,"logit_rho",-2.08861
"F",14,3,1,601,"logit_rho",-2.4352
"F",14,3,2,602,"logit_rho",-2.39954
"F",14,3,3,603,"logit_rho",-2.49049
"F",14,3,4,604,"logit_rho",-2.57019
"F",14,3,5,605,"logit_rho",-2.55145
"F",14,3,6,606,"logit_rho",-2.60422
"F",14,3,7,607,"logit_rho",-2.29825
"F",14,3,8,608,"logit_rho",-2.27103
"F",14,3,9,609,"logit_rho",-1.94994
"F",14,3,10,610,"logit_rho",-2.02224
"F",14,3,11,611,"logit_rho",-2.02989
"F",14,3,12,612,"logit_rho",-1.68398
"F",14,3,13,613,"logit_rho",-1.94212
"F",14,3,14,614,"logit_rho",-2.41365
"F",14,3,15,615,"logit_rho",-2.26778
"F",14,3,16,616,"logit_rho",-2.33723
"F",14,3,17,617,"logit_rho",-2.25131
"F",14,3,18,618,"logit_rho",-2.26057
"F",14,3,19,619,"logit_rho",-2.43008
"F",14,3,20,620,"logit_rho",-2.06822
"F",14,3,21,621,"logit_rho",-1.95018
"F",14,3,22,622,"logit_rho",-2.21407
"F",14,3,23,623,"logit_rho",-2.3058
"F",14,3,24,624,"logit_rho",-2.18709
"F",14,3,25,625,"logit_rho",-1.96998
"F",14,3,26,626,"logit_rho",-1.85862
"F",14,3,27,627,"logit_rho",-2.10385
"F",14,3,28,628,"logit_rho",-2.0111
"F",14,3,29,629,"logit_rho",-2.4613
"F",14,3,30,630,"logit_rho",-2.59462
"F",14,3,31,631,"logit_rho",-2.46843
"F",14,3,32,632,"logit_rho",-2.70641
"F",14,3,33,633,"logit_rho",-2.60079
"F",14,3,34,634,"logit_rho",-2.47947
"F",14,3,35,635,"logit_rho",-2.38671
"F",14,3,36,636,"logit_rho",-2.07765
"F",14,3,37,637,"logit_rho",-2.24617
"F",14,3,38,638,"logit_rho",-2.36165
"F",14,3,39,639,"logit_rho",-2.48288
"F",14,3,40,640,"logit_rho",-2.20616
"F",14,3,41,641,"logit_rho",-2.20634
"F",14,3,42,642,"logit_rho",-1.8917
"F",14,3,43,643,"logit_rho",-1.92813
"F",14,3,44,644,"logit_rho",-1.91506
"F",14,3,45,645,"logit_rho",-2.12937
"F",14,3,46,646,"logit_rho",-2.33827
"F",14,3,47,647,"logit_rho",-2.74179
"F",14,3,48,648,"logit_rho",-2.41278
"F",14,3,49,649,"logit_rho",-2.59927
"F",14,3,50,650,"logit_rho",-2.53613
"F",14,3,51,651,"logit_rho",-2.29285
"F",14,3,52,652,"logit_rho",-2.1832
"F",14,3,53,653,"logit_rho",-2.23587
"F",14,3,54,654,"logit_rho",-2.41244
"F",14,3,55,655,"logit_rho",-2.46858
"F",14,3,56,656,"logit_rho",-2.57792
"F",14,3,57,657,"logit_rho",-2.36664
"F",14,3,58,658,"logit_rho",-2.55449
"F",14,3,59,659,"logit_rho",-2.45403
"F",14,3,60,660,"logit_rho",-2.37257
"F",14,3,61,661,"logit_rho",-2.25995
"F",14,3,62,662,"logit_rho",-2.38686
"F",14,3,63,663,"logit_rho",-2.41238
"F",14,3,64,664,"logit_rho",-2.22245
"F",14,3,65,665,"logit_rho",-1.90687
"F",14,3,66,666,"logit_rho",-1.947
"F",14,3,67,667,"logit_rho",-2.0336
"F",14,3,68,668,"logit_rho",-2.00059
"F",14,3,69,669,"logit_rho",-2.20446
"F",14,3,70,670,"logit_rho",-2.27493
"F",14,3,71,671,"logit_rho",-2.24324
"F",14,3,72,672,"logit_rho",-2.46582
"F",14,3,73,673,"logit_rho",-2.54647
"F",14,3,74,674,"logit_rho",-2.24316
"F",14,3,75,675,"logit_rho",-2.13525
"F",14,3,76,676,"logit_rho",-2.26883
"F",14,3,77,677,"logit_rho",-2.54739
"F",14,3,78,678,"logit_rho",-2.60217
"F",14,3,79,679,"logit_rho",-2.13275
"F",14,3,80,680,"logit_rho",-2.35876
"F",14,3,81,681,"logit_rho",-2.31366
"F",14,3,82,682,"logit_rho",-2.19637
"F",14,3,83,683,"logit_rho",-2.51032
"F",14,3,84,684,"logit_rho",-2.38791
"F",14,3,85,685,"logit_rho",-2.26705
"F",14,3,86,686,"logit_rho",-2.31914
"F",14,3,87,687,"logit_rho",-2.12615
"F",14,3,88,688,"logit_rho",-2.096
"F",14,3,89,689,"logit_rho",-2.09957
"F",14,3,90,690,"logit_rho",-2.07364
"F",14,3,91,691,"logit_rho",-2.0537
"F",14,3,92,692,"logit_rho",-1.90771
"F",14,3,93,693,"logit_rho",-2.59721
"F",14,3,94,694,"logit_rho",-2.39105
"F",14,3,95,695,"logit_rho",-2.28747
"F",14,3,96,696,"logit_rho",-2.36523
"F",14,3,97,697,"logit_rho",-2.13773
"F",14,3,98,698,"logit_rho",-2.21578
"F",14,3,99,699,"logit_rho",-2.1572
"F",14,3,100,700,"logit_rho",-2.56256
"F",14,3,101,701,"logit_rho",-2.65857
"F",14,3,102,702,"logit_rho",-2.68477
"F",14,3,103,703,"logit_rho",-2.41836
"F",14,3,104,704,"logit_rho",-2.51711
"F",14,3,105,705,"logit_rho",-2.66535
"F",14,3,106,706,"logit_rho",-2.34921
"F",14,3,107,707,"logit_rho",-2.20819
"F",14,3,108,708,"logit_rho",-1.77932
"F",14,3,109,709,"logit_rho",-1.65399
"F",14,3,110,710,"logit_rho",-2.10275
"F",14,3,111,711,"logit_rho",-2.42057
"F",14,3,112,712,"logit_rho",-2.53462
"F",14,3,113,713,"logit_rho",-2.36846
"F",14,3,114,714,"logit_rho",-2.25839
"F",14,3,115,715,"logit_rho",-2.3285
"F",14,3,116,716,"logit_rho",-2.44997
"F",14,3,117,717,"logit_rho",-2.30857
"F",14,3,118,718,"logit_rho",-2.37991
"F",14,3,119,719,"logit_rho",-2.45774
"F",14,3,120,720,"logit_rho",-2.41244
"F",14,3,121,721,"logit_rho",-2.30912
"F",14,3,122,722,"logit_rho",-2.29332
"F",14,3,123,723,"logit_rho",-2.32389
"F",14,3,124,724,"logit_rho",-2.10666
"F",14,3,125,725,"logit_rho",-2.50321
"F",14,3,126,726,"logit_rho",-2.5379
"F",14,3,127,727,"logit_rho",-2.33768
"F",14,3,128,728,"logit_rho",-1.95475
"F",14,3,129,729,"logit_rho",-2.32004
"F",14,3,130,730,"logit_rho",-2.19418
"F",14,3,131,731,"logit_rho",-2.253
"F",14,3,132,732,"logit_rho",-2.21646
"F",14,3,133,733,"logit_rho",-2.34737
"F",14,3,134,734,"logit_rho",-2.42335
"F",14,3,135,735,"logit_rho",-2.43327
"F",14,3,136,736,"logit_rho",-2.38184
"F",14,3,137,737,"logit_rho",-2.4585
"F",14,3,138,738,"logit_rho",-2.15355
"F",14,3,139,739,"logit_rho",-2.48276
"F",14,3,140,740,"logit_rho",-2.34028
"F",14,3,141,741,"logit_rho",-2.29883
"F",14,3,142,742,"logit_rho",-2.31336
"F",14,3,143,743,"logit_rho",-2.27962
"F",14,3,144,744,"logit_rho",-2.42792
"F",14,3,145,745,"logit_rho",-2.40151
"F",14,3,146,746,"logit_rho",-2.40971
"F",14,3,147,747,"logit_rho",-2.1041
"F",14,3,148,748,"logit_rho",-1.85913
"F",14,3,149,749,"logit_rho",-2.04915
"F",14,3,150,750,"logit_rho",-2.09712
"F",14,3,151,751,"logit_rho",-2.13235
"F",14,3,152,752,"logit_rho",-2.09062
"F",14,3,153,753,"logit_rho",-2.41433
"F",14,3,154,754,"logit_rho",-2.51422
"F",14,3,155,755,"logit_rho",-2.44167
"F",14,3,156,756,"logit_rho",-2.69575
"F",14,3,157,757,"logit_rho",-2.53419
"F",14,3,158,758,"logit_rho",-2.44284
"F",14,3,159,759,"logit_rho",-2.39772
"F",14,3,160,760,"logit_rho",-2.46928
"F",14,3,161,761,"logit_rho",-2.27225
"F",14,3,162,762,"logit_rho",-2.12421
"F",14,3,163,763,"logit_rho",-2.29565
"F",14,3,164,764,"logit_rho",-2.23439
"F",14,3,165,765,"logit_rho",-2.42687
"F",14,3,166,766,"logit_rho",-2.07124
"F",14,3,167,767,"logit_rho",-2.21868
"F",14,3,168,768,"logit_rho",-2.25864
"F",14,3,169,769,"logit_rho",-2.18661
"F",14,3,170,770,"logit_rho",-2.01434
"F",14,3,171,771,"logit_rho",-2.04753
"F",14,3,172,772,"logit_rho",-2.10423
"F",14,3,173,773,"logit_rho",-2.5112
"F",14,3,174,774,"logit_rho",-2.52591
"F",14,3,175,775,"logit_rho",-2.77285
"F",14,3,176,776,"logit_rho",-2.47546
"F",14,3,177,777,"logit_rho",-2.36231
"F",14,3,178,778,"logit_rho",-2.26243
"F",14,3,179,779,"logit_rho",-2.23385
"F",14,3,180,780,"logit_rho",-2.45347
"F",14,3,181,781,"logit_rho",-2.28745
"F",14,3,182,782,"logit_rho",-2.27279
"F",14,3,183,783,"logit_rho",-2.38334
"F",14,3,184,784,"logit_rho",-2.61611
"F",14,3,185,785,"logit_rho",-2.40732
"F",14,3,186,786,"logit_rho",-2.30778
"F",14,3,187,787,"logit_rho",-2.49595
"F",14,3,188,788,"logit_rho",-2.60973
"F",14,3,189,789,"logit_rho",-2.60323
"F",14,3,190,790,"logit_rho",-2.49815
"F",14,3,191,791,"logit_rho",-1.93155
"F",14,3,192,792,"logit_rho",-1.70473
"F",14,3,193,793,"logit_rho",-2.0354
"F",14,3,194,794,"logit_rho",-2.07572
"F",14,3,195,795,"logit_rho",-2.17131
"F",14,3,196,796,"logit_rho",-2.4678
"F",14,3,197,797,"logit_rho",-2.46395
"F",14,3,198,798,"logit_rho",-1.99394
"F",14,3,199,799,"logit_rho",-2.18477
"F",14,3,200,800,"logit_rho",-2.1468
"F",14,3,201,801,"logit_rho",-2.43054
"F",14,3,202,802,"logit_rho",-2.29851
"F",14,3,203,803,"logit_rho",-2.0804
"F",14,3,204,804,"logit_rho",-2.46491
"F",14,3,205,805,"logit_rho",-2.22462
"F",14,3,206,806,"logit_rho",-2.06026
"F",14,3,207,807,"logit_rho",-2.26081
"F",14,3,208,808,"logit_rho",-2.36307
"F",14,3,209,809,"logit_rho",-2.50515
"F",14,3,210,810,"logit_rho",-2.48397
"F",14,3,211,811,"logit_rho",-2.18109
"F",14,3,212,812,"logit_rho",-2.41897
"F",14,3,213,813,"logit_rho",-2.14723
"F",14,3,214,814,"logit_rho",-2.13994
"F",14,3,215,815,"logit_rho",-1.84981
"F",14,3,216,816,"logit_rho",-1.80392
"F",14,3,217,817,"logit_rho",-2.01906
"F",14,3,218,818,"logit_rho",-1.99623
"F",14,3,219,819,"logit_rho",-2.50281
"F",14,3,220,820,"logit_rho",-2.19789
"F",14,3,221,821,"logit_rho",-2.09598
"F",14,3,222,822,"logit_rho",-1.91057
"F",14,3,223,823,"logit_rho",-1.79733
"F",14,3,224,824,"logit_rho",-2.15928
"F",14,3,225,825,"logit_rho",-2.40418
"F",14,3,226,826,"logit_rho",-2.01604
"F",14,3,227,827,"logit_rho",-2.20229
"F",14,3,228,828,"logit_rho",-2.37308
"F",14,3,229,829,"logit_rho",-2.37333
"F",14,3,230,830,"logit_rho",-2.35828
"F",14,3,231,831,"logit_rho",-1.83255
"F",14,3,232,832,"logit_rho",-1.83829
"F",14,3,233,833,"logit_rho",-1.98312
"F",14,3,234,834,"logit_rho",-1.87004
"F",14,3,235,835,"logit_rho",-1.91395
"F",14,3,236,836,"logit_rho",-1.96131
"F",14,3,237,837,"logit_rho",-1.97265
"F",14,3,238,838,"logit_rho",-2.19798
"F",14,3,239,839,"logit_rho",-2.42307
"F",14,3,240,840,"logit_rho",-2.46346
"F",14,3,241,841,"logit_rho",-2.64197
"F",14,3,242,842,"logit_rho",-2.50674
"F",14,3,243,843,"logit_rho",-2.42865
"F",14,3,244,844,"logit_rho",-2.59484
"F",14,3,245,845,"logit_rho",-2.50792
"F",14,3,246,846,"logit_rho",-2.38381
"F",14,3,247,847,"logit_rho",-2.27375
"F",14,3,248,848,"logit_rho",-2.37824
"F",14,3,249,849,"logit_rho",-2.59529
"F",14,3,250,850,"logit_rho",-2.17859
"F",14,3,251,851,"logit_rho",-2.00584
"F",14,3,252,852,"logit_rho",-2.34127
"F",14,3,253,853,"logit_rho",-2.0691
"F",14,3,254,854,"logit_rho",-2.43532
"F",14,3,255,855,"logit_rho",-2.31701
"F",14,3,256,856,"logit_rho",-2.01556
"F",14,3,257,857,"logit_rho",-2.01377
"F",14,3,258,858,"logit_rho",-1.90146
"F",14,3,259,859,"logit_rho",-2.11218
"F",14,3,260,860,"logit_rho",-2.16075
"F",14,3,261,861,"logit_rho",-2.04738
"F",14,3,262,862,"logit_rho",-2.17908
"F",14,3,263,863,"logit_rho",-2.08269
"F",14,3,264,864,"logit_rho",-2.02155
"F",14,3,265,865,"logit_rho",-2.04816
"F",14,3,266,866,"logit_rho",-2.2159
"F",14,3,267,867,"logit_rho",-1.92977
"F",14,3,268,868,"logit_rho",-2.04423
"F",14,3,269,869,"logit_rho",-2.0849
"F",14,3,270,870,"logit_rho",-2.24056
"F",14,3,271,871,"logit_rho",-2.09917
"F",14,3,272,872,"logit_rho",-1.97097
"F",14,3,273,873,"logit_rho",-1.93986
"F",14,3,274,874,"logit_rho",-2.16326
"F",14,3,275,875,"logit_rho",-1.95952
"F",14,3,276,876,"logit_rho",-2.02293
"F",14,3,277,877,"logit_rho",-2.31595
"F",14,3,278,878,"logit_rho",-2.1748
"F",14,3,279,879,"logit_rho",-2.13661
"F",14,3,280,880,"logit_rho",-2.25591
"F",14,3,281,881,"logit_rho",-1.84085
"F",14,3,282,882,"logit_rho",-2.46139
"F",14,3,283,883,"logit_rho",-2.18048
"F",14,3,284,884,"logit_rho",-2.16352
"F",14,3,285,885,"logit_rho",-2.18984
"F",14,3,286,886,"logit_rho",-2.20739
"F",14,3,287,887,"logit_rho",-2.18377
"F",14,3,288,888,"logit_rho",-2.2753
"F",14,3,289,889,"logit_rho",-2.28406
"F",14,3,290,890,"logit_rho",-2.36337
"F",14,3,291,891,"logit_rho",-2.22904
"F",14,3,292,892,"logit_rho",-2.43755
"F",14,3,293,893,"logit_rho",-2.49511
"F",14,3,294,894,"logit_rho",-2.39884
"F",14,3,295,895,"logit_rho",-2.49454
"F",14,3,296,896,"logit_rho",-2.59336
"F",14,3,297,897,"logit_rho",-2.67382
"F",14,3,298,898,"logit_rho",-2.75395
"F",14,3,299,899,"logit_rho",-2.67886
"F",14,3,300,900,"logit_rho",-2.5777
"F",14,4,1,901,"logit_rho",-2.47257
"F",14,4,2,902,"logit_rho",-2.55614
"F",14,4,3,903,"logit_rho",-2.48023
"F",14,4,4,904,"logit_rho",-2.46777
"F",14,4,5,905,"logit_rho",-2.29232
"F",14,4,6,906,"logit_rho",-2.31314
"F",14,4,7,907,"logit_rho",-2.25354
"F",14,4,8,908,"logit_rho",-2.15206
"F",14,4,9,909,"logit_rho",-2.5066
"F",14,4,10,910,"logit_rho",-2.22311
"F",14,4,11,911,"logit_rho",-2.20253
"F",14,4,12,912,"logit_rho",-2.30534
"F",14,4,13,913,"logit_rho",-2.47311
"F",14,4,14,914,"logit_rho",-2.01248
"F",14,4,15,915,"logit_rho",-2.18392
"F",14,4,16,916,"logit_rho",-2.28176
"F",14,4,17,917,"logit_rho",-2.55371
"F",14,4,18,918,"logit_rho",-2.42274
"F",14,4,19,919,"logit_rho",-2.43589
"F",14,4,20,920,"logit_rho",-2.22708
"F",14,4,21,921,"logit_rho",-1.8417
"F",14,4,22,922,"logit_rho",-1.86831
"F",14,4,23,923,"logit_rho",-1.78617
"F",14,4,24,924,"logit_rho",-1.60317
"F",14,4,25,925,"logit_rho",-2.14476
"F",14,4,26,926,"logit_rho",-1.99572
"F",14,4,27,927,"logit_rho",-1.89401
"F",14,4,28,928,"logit_rho",-2.22865
"F",14,4,29,929,"logit_rho",-2.54008
"F",14,4,30,930,"logit_rho",-2.63495
"F",14,4,31,931,"logit_rho",-2.28104
"F",14,4,32,932,"logit_rho",-2.44243
"F",14,4,33,933,"logit_rho",-2.19117
"F",14,4,34,934,"logit_rho",-2.22786
"F",14,4,35,935,"logit_rho",-2.19108
"F",14,4,36,936,"logit_rho",-1.98136
"F",14,4,37,937,"logit_rho",-2.18233
"F",14,4,38,938,"logit_rho",-2.06315
"F",14,4,39,939,"logit_rho",-2.33406
"F",14,4,40,940,"logit_rho",-2.47036
"F",14,4,41,941,"logit_rho",-2.22779
"F",14,4,42,942,"logit_rho",-2.2133
"F",14,4,43,943,"logit_rho",-1.94135
"F",14,4,44,944,"logit_rho",-1.88166
"F",14,4,45,945,"logit_rho",-2.15147
"F",14,4,46,946,"logit_rho",-2.13126
"F",14,4,47,947,"logit_rho",-2.34737
"F",14,4,48,948,"logit_rho",-2.42122
"F",14,4,49,949,"logit_rho",-2.3418
"F",14,4,50,950,"logit_rho",-2.07224
"F",14,4,51,951,"logit_rho",-1.84609
"F",14,4,52,952,"logit_rho",-2.42093
"F",14,4,53,953,"logit_rho",-2.15295
"F",14,4,54,954,"logit_rho",-2.71356
"F",14,4,55,955,"logit_rho",-2.57017
"F",14,4,56,956,"logit_rho",-2.60953
"F",14,4,57,957,"logit_rho",-2.59956
"F",14,4,58,958,"logit_rho",-2.48351
"F",14,4,59,959,"logit_rho",-2.36621
"F",14,4,60,960,"logit_rho",-2.05887
"F",14,4,61,961,"logit_rho",-1.89877
"F",14,4,62,962,"logit_rho",-2.39352
"F",14,4,63,963,"logit_rho",-2.67473
"F",14,4,64,964,"logit_rho",-2.46032
"F",14,4,65,965,"logit_rho",-2.40164
"F",14,4,66,966,"logit_rho",-2.37351
"F",14,4,67,967,"logit_rho",-2.79764
"F",14,4,68,968,"logit_rho",-2.53562
"F",14,4,69,969,"logit_rho",-2.03041
"F",14,4,70,970,"logit_rho",-2.25092
"F",14,4,71,971,"logit_rho",-2.4977
"F",14,4,72,972,"logit_rho",-2.47156
"F",14,4,73,973,"logit_rho",-2.4087
"F",14,4,74,974,"logit_rho",-2.24275
"F",14,4,75,975,"logit_rho",-2.13696
"F",14,4,76,976,"logit_rho",-2.13552
"F",14,4,77,977,"logit_rho",-2.57993
